site_id,year,species_lump,tidal_elevation,count
H,2001,Pisaster ochraceus,0.53288,4
H,2001,Pisaster ochraceus,0.29873,1
H,2001,Pisaster ochraceus,1.36,1
H,2001,Pisaster ochraceus,1.36061,1
H,2001,Pisaster ochraceus,1.36,1
H,2001,Pisaster ochraceus,0.67464,46
H,2001,Pisaster ochraceus,-0.99,1
H,2001,Pisaster ochraceus,0.30708,1
H,2001,Pisaster ochraceus,0.34548,2
H,2001,Pisaster ochraceus,-0.22,1
H,2001,Pisaster ochraceus,-0.22,1
H,2001,Pisaster ochraceus,0.78,2
H,2001,Pisaster ochraceus,1.08919,5
H,2001,Pisaster ochraceus,-0.3233,9
H,2001,Pisaster ochraceus,0.4613,1
H,2001,Pisaster ochraceus,0.07707,1
H,2001,Pisaster ochraceus,0.51866,1
H,2001,Pisaster ochraceus,0.62478,1
H,2001,Pisaster ochraceus,0.61,2
H,2001,Pisaster ochraceus,0.47611,2
H,2001,Pisaster ochraceus,0.38462,3
H,2001,Pisaster ochraceus,0.15287,1
H,2001,Pisaster ochraceus,0.37175,2
H,2001,Pisaster ochraceus,0.59,4
H,2001,Pisaster ochraceus,0.83,1
H,2001,Pisaster ochraceus,1.04422,3
H,2001,Pisaster ochraceus,0.91,8
H,2001,Pisaster ochraceus,-0.798,1
H,2001,Pisaster ochraceus,-0.8441,1
H,2001,Pisaster ochraceus,0.35338,1
H,2001,Pisaster ochraceus,0.63906,1
H,2001,Pisaster ochraceus,0.57268,1
H,2001,Pisaster ochraceus,0.44,1
H,2001,Pisaster ochraceus,0.1075,1
H,2001,Pisaster ochraceus,0.22641,1
H,2001,Pisaster ochraceus,0.34586,1
H,2001,Pisaster ochraceus,-0.4537,2
H,2001,Pisaster ochraceus,-0.5346,1
H,2001,Pisaster ochraceus,-0.6147,1
H,2001,Pisaster ochraceus,-0.6977,3
H,2001,Pisaster ochraceus,-0.78,1
H,2001,Pisaster ochraceus,1.21018,4
H,2001,Pisaster ochraceus,1.19207,2
H,2001,Pisaster ochraceus,0.85249,4
H,2001,Pisaster ochraceus,0.51226,5
H,2001,Pisaster ochraceus,-0.6522,1
H,2001,Pisaster ochraceus,-0.74,1
H,2001,Pisaster ochraceus,0.34,1
H,2001,Pisaster ochraceus,0.48,7
H,2001,Pisaster ochraceus,0.4899,11
H,2001,Pisaster ochraceus,0.5,5
H,2001,Pisaster ochraceus,0.88123,9
H,2001,Pisaster ochraceus,0.55001,2
H,2001,Pisaster ochraceus,-0.29,2
H,2001,Pisaster ochraceus,0.02,1
H,2001,Pisaster ochraceus,0.38,1
H,2001,Pisaster ochraceus,0.57485,1
H,2001,Pisaster ochraceus,0.31572,1
H,2001,Pisaster ochraceus,0.47393,2
H,2001,Pisaster ochraceus,0.63708,6
H,2001,Pisaster ochraceus,0.54727,3
H,2001,Pisaster ochraceus,0.16703,2
H,2001,Pisaster ochraceus,-0.09,1
H,2001,Pisaster ochraceus,-0.0567,2
H,2001,Pisaster ochraceus,0.76172,4
H,2001,Pisaster ochraceus,0.27077,2
H,2001,Pisaster ochraceus,-0.38,1
H,2001,Pisaster ochraceus,-0.4111,2
H,2001,Pisaster ochraceus,-0.1766,1
H,2001,Pisaster ochraceus,0.27016,3
H,2001,Pisaster ochraceus,-0.0295,1
H,2001,Pisaster ochraceus,-0.58,1
H,2001,Pisaster ochraceus,-0.0206,2
H,2001,Pisaster ochraceus,-0.13,1
H,2001,Pisaster ochraceus,0.84512,1
H,2001,Pisaster ochraceus,0.63044,3
H,2001,Pisaster ochraceus,0.68,1
H,2001,Pisaster ochraceus,0.3,1
H,2001,Pisaster ochraceus,0.80674,2
H,2001,Pisaster ochraceus,0.86405,1
H,2001,Pisaster ochraceus,0.57005,3
H,2001,Pisaster ochraceus,0.22009,2
H,2001,Pisaster ochraceus,-0.095,1
H,2001,Pisaster ochraceus,0.34808,3
H,2001,Pisaster ochraceus,0.58566,3
H,2001,Pisaster ochraceus,0.82331,3
H,2001,Pisaster ochraceus,0.79041,2
H,2001,Pisaster ochraceus,0.52,3
H,2001,Pisaster ochraceus,0.08049,2
H,2001,Pisaster ochraceus,0.0700228,1
H,2001,Pisaster ochraceus,0.74,3
H,2001,Pisaster ochraceus,0.8594,2
H,2001,Pisaster ochraceus,0.5657,2
H,2001,Pisaster ochraceus,-0.71,5
H,2001,Pisaster ochraceus,0.40166,1
H,2001,Pisaster ochraceus,0.66017,4
H,2001,Pisaster ochraceus,0.79012,2
H,2001,Pisaster ochraceus,0.92,9
H,2001,Pisaster ochraceus,0.91998,6
H,2001,Pisaster ochraceus,0.16668,1
H,2001,Pisaster ochraceus,0.65006,4
H,2001,Pisaster ochraceus,-0.0312,4
H,2001,Pisaster ochraceus,-0.8872,8
H,2001,Pisaster ochraceus,-0.895,2
H,2001,Pisaster ochraceus,-0.76,2
H,2001,Pisaster ochraceus,-0.7349,1
H,2001,Pisaster ochraceus,0.55258,4
H,2001,Pisaster ochraceus,0.69853,13
H,2001,Pisaster ochraceus,0.8446,9
H,2001,Pisaster ochraceus,0.99,8
H,2001,Pisaster ochraceus,0.64709,6
H,2001,Pisaster ochraceus,-0.04,4
H,2001,Pisaster ochraceus,0.45,1
H,2001,Pisaster ochraceus,0.32959,1
H,2001,Pisaster ochraceus,0.40991,1
H,2001,Pisaster ochraceus,0.67,1
H,2001,Pisaster ochraceus,0.83969,2
H,2001,Pisaster ochraceus,1.01,1
H,2001,Pisaster ochraceus,0.89146,1
H,2001,Pisaster ochraceus,0.77368,1
H,2001,Pisaster ochraceus,1.39145,1
H,2001,Pisaster ochraceus,1.27292,1
H,2001,Pisaster ochraceus,0.77,6
H,2001,Pisaster ochraceus,-0.0525,5
H,2001,Pisaster ochraceus,0.20235,3
H,2001,Pisaster ochraceus,0.285,1
H,2001,Pisaster ochraceus,-0.92,4
H,2001,Pisaster ochraceus,-0.8078,3
H,2001,Pisaster ochraceus,-0.6475,2
H,2001,Pisaster ochraceus,-0.4146,4
H,2001,Pisaster ochraceus,-0.1824,5
H,2001,Pisaster ochraceus,0.0522,6
H,2001,Pisaster ochraceus,0.28575,2
H,2001,Pisaster ochraceus,0.51941,8
H,2001,Pisaster ochraceus,-0.42,1
H,2001,Pisaster ochraceus,0.0603,1
H,2001,Pisaster ochraceus,0.28,1
H,2001,Pisaster ochraceus,0.01,4
H,2001,Pisaster ochraceus,0.49912,1
H,2001,Pisaster ochraceus,0.8957,7
H,2001,Pisaster ochraceus,0.49146,2
H,2001,Pisaster ochraceus,0.17,1
H,2001,Pisaster ochraceus,-1.0363,1
H,2001,Pisaster ochraceus,0.0041,1
H,2005,Pisaster ochraceus,0.64227,1
H,2005,Pisaster ochraceus,-0.32,2
H,2005,Pisaster ochraceus,1.36045,2
H,2005,Pisaster ochraceus,1.01752,1
H,2005,Pisaster ochraceus,0.28004,4
H,2005,Pisaster ochraceus,-0.73,1
H,2005,Pisaster ochraceus,-0.1582,3
H,2005,Pisaster ochraceus,0.44477,1
H,2005,Pisaster ochraceus,-0.3322,2
H,2005,Pisaster ochraceus,-0.3233,1
H,2005,Pisaster ochraceus,-0.5584,1
H,2005,Pisaster ochraceus,0.07707,1
H,2005,Pisaster ochraceus,-0.0662,2
H,2005,Pisaster ochraceus,0.59,9
H,2005,Pisaster ochraceus,0.83,8
H,2005,Pisaster ochraceus,0.1701,1
H,2005,Pisaster ochraceus,1.29159,1
H,2005,Pisaster ochraceus,0.44,1
H,2005,Pisaster ochraceus,0.0155,1
H,2005,Pisaster ochraceus,-0.3736,2
H,2005,Pisaster ochraceus,-0.6147,4
H,2005,Pisaster ochraceus,-0.78,1
H,2005,Pisaster ochraceus,1.21018,1
H,2005,Pisaster ochraceus,0.85249,2
H,2005,Pisaster ochraceus,0.41669,1
H,2005,Pisaster ochraceus,-0.22,1
H,2005,Pisaster ochraceus,-0.4136,9
H,2005,Pisaster ochraceus,-0.5648,5
H,2005,Pisaster ochraceus,-0.74,7
H,2005,Pisaster ochraceus,-0.7733,2
H,2005,Pisaster ochraceus,0.34,5
H,2005,Pisaster ochraceus,0.4899,4
H,2005,Pisaster ochraceus,0.5,5
H,2005,Pisaster ochraceus,0.55001,1
H,2005,Pisaster ochraceus,-0.29,4
H,2005,Pisaster ochraceus,0.0498,1
H,2005,Pisaster ochraceus,0.12491,1
H,2005,Pisaster ochraceus,1.00003,1
H,2005,Pisaster ochraceus,0.37405,1
H,2005,Pisaster ochraceus,0.39371,2
H,2005,Pisaster ochraceus,0.47393,12
H,2005,Pisaster ochraceus,0.90458,1
H,2005,Pisaster ochraceus,1.01,5
H,2005,Pisaster ochraceus,0.16703,1
H,2005,Pisaster ochraceus,-0.0567,5
H,2005,Pisaster ochraceus,-0.38,2
H,2005,Pisaster ochraceus,0.27016,2
H,2005,Pisaster ochraceus,-0.0295,2
H,2005,Pisaster ochraceus,-0.4539,1
H,2005,Pisaster ochraceus,-0.0805,2
H,2005,Pisaster ochraceus,0.63044,2
H,2005,Pisaster ochraceus,0.68,2
H,2005,Pisaster ochraceus,0.7,1
H,2005,Pisaster ochraceus,0.22009,4
H,2005,Pisaster ochraceus,-0.6624,2
H,2005,Pisaster ochraceus,-0.69,1
H,2005,Pisaster ochraceus,-0.3624,1
H,2005,Pisaster ochraceus,-0.095,1
H,2005,Pisaster ochraceus,1.06,1
H,2005,Pisaster ochraceus,0.79041,1
H,2005,Pisaster ochraceus,0.08049,2
H,2005,Pisaster ochraceus,-0.3596,1
H,2005,Pisaster ochraceus,-0.1711,1
H,2005,Pisaster ochraceus,0.83404,1
H,2005,Pisaster ochraceus,0.96,3
H,2005,Pisaster ochraceus,0.63,1
H,2005,Pisaster ochraceus,-0.71,4
H,2005,Pisaster ochraceus,0.14205,1
H,2005,Pisaster ochraceus,0.66017,1
H,2005,Pisaster ochraceus,0.92,1
H,2005,Pisaster ochraceus,0.21002,1
H,2005,Pisaster ochraceus,0.16668,1
H,2005,Pisaster ochraceus,-0.0312,2
H,2005,Pisaster ochraceus,-0.7349,1
H,2005,Pisaster ochraceus,0.64709,2
H,2005,Pisaster ochraceus,-0.1583,1
H,2005,Pisaster ochraceus,-1.1521,2
H,2005,Pisaster ochraceus,-1.4512,1
H,2005,Pisaster ochraceus,0.75762,1
H,2005,Pisaster ochraceus,1.04605,1
H,2005,Pisaster ochraceus,0.0075,1
H,2005,Pisaster ochraceus,-0.0806,3
H,2005,Pisaster ochraceus,1.34523,2
H,2005,Pisaster ochraceus,-0.0525,3
H,2005,Pisaster ochraceus,-0.2413,1
H,2005,Pisaster ochraceus,0.20235,1
H,2005,Pisaster ochraceus,-0.92,1
H,2005,Pisaster ochraceus,-0.8078,4
H,2005,Pisaster ochraceus,0.28575,1
H,2005,Pisaster ochraceus,0.47065,2
H,2005,Pisaster ochraceus,-0.6146,1
H,2005,Pisaster ochraceus,-0.54,2
H,2005,Pisaster ochraceus,0.0488,1
H,2005,Pisaster ochraceus,-0.06,1
H,2005,Pisaster ochraceus,0.19,1
H,2005,Pisaster ochraceus,0.0603,4
H,2005,Pisaster ochraceus,0.38018,4
H,2005,Pisaster ochraceus,0.92367,12
H,2005,Pisaster ochraceus,0.49146,1
H,2005,Pisaster ochraceus,-1.0363,2
H,2005,Pisaster ochraceus,-0.6926,2
H,2005,Pisaster ochraceus,-0.0859,2
H,2005,Pisaster ochraceus,0.0041,3
H,2005,Pisaster ochraceus,-0.43,2
H,2005,Pisaster ochraceus,-0.7653,1
H,2005,Pisaster ochraceus,-0.7751,2
H,2010,Pisaster ochraceus,0.54598,1
H,2010,Pisaster ochraceus,0.01,3
H,2010,Pisaster ochraceus,0.22425,2
H,2010,Pisaster ochraceus,-0.01,7
H,2010,Pisaster ochraceus,-0.1705,7
H,2010,Pisaster ochraceus,-0.4057,1
H,2010,Pisaster ochraceus,1.36061,3
H,2010,Pisaster ochraceus,1.01752,1
H,2010,Pisaster ochraceus,0.67464,1
H,2010,Pisaster ochraceus,-0.99,5
H,2010,Pisaster ochraceus,0.7967,1
H,2010,Pisaster ochraceus,0.0543,2
H,2010,Pisaster ochraceus,-0.0662,1
H,2010,Pisaster ochraceus,0.15287,1
H,2010,Pisaster ochraceus,0.37175,18
H,2010,Pisaster ochraceus,0.91,4
H,2010,Pisaster ochraceus,0.73,1
H,2010,Pisaster ochraceus,0.94,1
H,2010,Pisaster ochraceus,0.33934,1
H,2010,Pisaster ochraceus,0.27515,2
H,2010,Pisaster ochraceus,-0.5648,1
H,2010,Pisaster ochraceus,-0.6522,4
H,2010,Pisaster ochraceus,-0.7566,6
H,2010,Pisaster ochraceus,-0.7733,3
H,2010,Pisaster ochraceus,0.34,2
H,2010,Pisaster ochraceus,0.4899,1
H,2010,Pisaster ochraceus,0.55001,6
H,2010,Pisaster ochraceus,-0.29,2
H,2010,Pisaster ochraceus,0.27596,2
H,2010,Pisaster ochraceus,0.26196,3
H,2010,Pisaster ochraceus,0.34972,2
H,2010,Pisaster ochraceus,0.4556,1
H,2010,Pisaster ochraceus,0.27788,1
H,2010,Pisaster ochraceus,0.16668,1
H,2010,Pisaster ochraceus,0.65006,1
H,2010,Pisaster ochraceus,-0.8872,1
H,2010,Pisaster ochraceus,0.26,3
H,2010,Pisaster ochraceus,0.64709,1
H,2010,Pisaster ochraceus,-0.1583,1
H,2010,Pisaster ochraceus,-0.6349,4
H,2010,Pisaster ochraceus,-1.34,2
H,2010,Pisaster ochraceus,-1.4136,1
H,2010,Pisaster ochraceus,-0.06,5
H,2010,Pisaster ochraceus,-0.42,1
H,2010,Pisaster ochraceus,0.0603,4
H,2010,Pisaster ochraceus,-0.07,5
H,2010,Pisaster ochraceus,0.28,2
H,2010,Pisaster ochraceus,-0.8641,1
H,2010,Pisaster ochraceus,0.0041,1
H,2010,Pisaster ochraceus,-0.6349,1
H,2010,Pisaster ochraceus,-0.749,1
H,2010,Pisaster ochraceus,-0.7547,1
H,2010,Pisaster ochraceus,-0.7809,1
H,2018,Pisaster ochraceus,0.0643,1
H,2018,Pisaster ochraceus,0.0643,1
H,2018,Pisaster ochraceus,-0.32,1
H,2018,Pisaster ochraceus,-0.32,1
H,2018,Pisaster ochraceus,0.28004,1
H,2018,Pisaster ochraceus,0.59342,1
H,2018,Pisaster ochraceus,0.59342,1
H,2018,Pisaster ochraceus,-0.5584,1
H,2018,Pisaster ochraceus,0.51448,1
H,2018,Pisaster ochraceus,0.51448,3
H,2018,Pisaster ochraceus,0.51448,2
H,2018,Pisaster ochraceus,0.51448,1
H,2018,Pisaster ochraceus,0.51448,1
H,2018,Pisaster ochraceus,0.51448,2
H,2018,Pisaster ochraceus,0.51448,2
H,2018,Pisaster ochraceus,0.51448,2
H,2018,Pisaster ochraceus,0.51448,2
H,2018,Pisaster ochraceus,0.51448,1
H,2018,Pisaster ochraceus,0.51448,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,-0.0662,1
H,2018,Pisaster ochraceus,0.15287,1
H,2018,Pisaster ochraceus,0.15287,1
H,2018,Pisaster ochraceus,0.37175,1
H,2018,Pisaster ochraceus,0.37175,1
H,2018,Pisaster ochraceus,0.37175,1
H,2018,Pisaster ochraceus,0.83,1
H,2018,Pisaster ochraceus,0.1701,1
H,2018,Pisaster ochraceus,0.1701,2
H,2018,Pisaster ochraceus,-0.798,1
H,2018,Pisaster ochraceus,-0.798,2
H,2018,Pisaster ochraceus,-0.6384,1
H,2018,Pisaster ochraceus,-0.48,1
H,2018,Pisaster ochraceus,-0.48,1
H,2018,Pisaster ochraceus,-0.48,2
H,2018,Pisaster ochraceus,0.1075,1
H,2018,Pisaster ochraceus,0.1075,1
H,2018,Pisaster ochraceus,0.22641,1
H,2018,Pisaster ochraceus,0.0155,1
H,2018,Pisaster ochraceus,0.0155,1
H,2018,Pisaster ochraceus,-0.4537,2
H,2018,Pisaster ochraceus,-0.4537,3
H,2018,Pisaster ochraceus,-0.4537,1
H,2018,Pisaster ochraceus,-0.4537,2
H,2018,Pisaster ochraceus,-0.4537,1
H,2018,Pisaster ochraceus,-0.5346,2
H,2018,Pisaster ochraceus,-0.5346,1
H,2018,Pisaster ochraceus,-0.5346,1
H,2018,Pisaster ochraceus,-0.5346,1
H,2018,Pisaster ochraceus,-0.6147,1
H,2018,Pisaster ochraceus,-0.6147,1
H,2018,Pisaster ochraceus,-0.6147,2
H,2018,Pisaster ochraceus,-0.6147,2
H,2018,Pisaster ochraceus,-0.6147,2
H,2018,Pisaster ochraceus,-0.6147,1
H,2018,Pisaster ochraceus,-0.6977,1
H,2018,Pisaster ochraceus,-0.6977,1
H,2018,Pisaster ochraceus,-0.6977,1
H,2018,Pisaster ochraceus,-0.78,2
H,2018,Pisaster ochraceus,-0.78,1
H,2018,Pisaster ochraceus,-0.78,2
H,2018,Pisaster ochraceus,-0.78,1
H,2018,Pisaster ochraceus,-0.78,1
H,2018,Pisaster ochraceus,-0.1715,1
H,2018,Pisaster ochraceus,-1.04,1
H,2018,Pisaster ochraceus,0.43761,1
H,2018,Pisaster ochraceus,-0.52,1
H,2018,Pisaster ochraceus,-0.5648,1
H,2018,Pisaster ochraceus,-0.5648,1
H,2018,Pisaster ochraceus,-0.5648,1
H,2018,Pisaster ochraceus,-0.74,1
H,2018,Pisaster ochraceus,-0.74,1
H,2018,Pisaster ochraceus,-0.74,1
H,2018,Pisaster ochraceus,-0.7733,1
H,2018,Pisaster ochraceus,-0.7733,1
H,2018,Pisaster ochraceus,-0.44,1
H,2018,Pisaster ochraceus,-0.44,1
H,2018,Pisaster ochraceus,-0.44,1
H,2018,Pisaster ochraceus,0.12,1
H,2018,Pisaster ochraceus,0.34,1
H,2018,Pisaster ochraceus,0.34,1
H,2018,Pisaster ochraceus,0.48,1
H,2018,Pisaster ochraceus,0.48,1
H,2018,Pisaster ochraceus,0.48,1
H,2018,Pisaster ochraceus,0.5,1
H,2018,Pisaster ochraceus,0.88123,1
H,2018,Pisaster ochraceus,0.88123,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,0.55001,1
H,2018,Pisaster ochraceus,-0.29,3
H,2018,Pisaster ochraceus,-0.29,1
H,2018,Pisaster ochraceus,-0.29,1
H,2018,Pisaster ochraceus,0.0498,1
H,2018,Pisaster ochraceus,0.0498,1
H,2018,Pisaster ochraceus,0.0498,1
H,2018,Pisaster ochraceus,0.12491,1
H,2018,Pisaster ochraceus,0.12491,1
H,2018,Pisaster ochraceus,0.28,1
H,2018,Pisaster ochraceus,0.28,1
H,2018,Pisaster ochraceus,-0.15,1
H,2018,Pisaster ochraceus,0.23983,1
H,2018,Pisaster ochraceus,0.39371,1
H,2018,Pisaster ochraceus,0.5523,1
H,2018,Pisaster ochraceus,0.16703,1
H,2018,Pisaster ochraceus,-0.09,1
H,2018,Pisaster ochraceus,-0.09,3
H,2018,Pisaster ochraceus,-0.09,2
H,2018,Pisaster ochraceus,-0.09,1
H,2018,Pisaster ochraceus,-0.0567,1
H,2018,Pisaster ochraceus,-0.0567,1
H,2018,Pisaster ochraceus,-0.0567,1
H,2018,Pisaster ochraceus,-0.0567,1
H,2018,Pisaster ochraceus,0.76172,2
H,2018,Pisaster ochraceus,-0.22,1
H,2018,Pisaster ochraceus,-0.22,1
H,2018,Pisaster ochraceus,-0.38,3
H,2018,Pisaster ochraceus,-0.38,2
H,2018,Pisaster ochraceus,-0.38,1
H,2018,Pisaster ochraceus,-0.38,1
H,2018,Pisaster ochraceus,-0.4111,1
H,2018,Pisaster ochraceus,-0.4111,1
H,2018,Pisaster ochraceus,-0.4111,1
H,2018,Pisaster ochraceus,-0.4111,1
H,2018,Pisaster ochraceus,-0.4111,1
H,2018,Pisaster ochraceus,-0.1766,1
H,2018,Pisaster ochraceus,-0.1766,1
H,2018,Pisaster ochraceus,-0.1766,1
H,2018,Pisaster ochraceus,-0.0295,1
H,2018,Pisaster ochraceus,-0.0295,1
H,2018,Pisaster ochraceus,-0.0295,1
H,2018,Pisaster ochraceus,-0.0295,1
H,2018,Pisaster ochraceus,-0.58,1
H,2018,Pisaster ochraceus,-0.58,1
H,2018,Pisaster ochraceus,-0.7655,1
H,2018,Pisaster ochraceus,-0.44,1
H,2018,Pisaster ochraceus,-0.4539,1
H,2018,Pisaster ochraceus,-0.1055,1
H,2018,Pisaster ochraceus,-0.1055,1
H,2018,Pisaster ochraceus,-0.13,1
H,2018,Pisaster ochraceus,-0.13,1
H,2018,Pisaster ochraceus,0.68,2
H,2018,Pisaster ochraceus,0.3,1
H,2018,Pisaster ochraceus,0.7,1
H,2018,Pisaster ochraceus,0.80674,1
H,2018,Pisaster ochraceus,0.22009,1
H,2018,Pisaster ochraceus,0.22009,1
H,2018,Pisaster ochraceus,0.22009,1
H,2018,Pisaster ochraceus,-0.0335,1
H,2018,Pisaster ochraceus,-0.24,1
H,2018,Pisaster ochraceus,-0.24,1
H,2018,Pisaster ochraceus,-0.5849,1
H,2018,Pisaster ochraceus,-0.3624,1
H,2018,Pisaster ochraceus,-0.3624,1
H,2018,Pisaster ochraceus,-0.3624,1
H,2018,Pisaster ochraceus,-0.095,1
H,2018,Pisaster ochraceus,0.11,1
H,2018,Pisaster ochraceus,0.11,1
H,2018,Pisaster ochraceus,0.11,1
H,2018,Pisaster ochraceus,0.11,2
H,2018,Pisaster ochraceus,0.11,2
H,2018,Pisaster ochraceus,0.11,1
H,2018,Pisaster ochraceus,0.52,1
H,2018,Pisaster ochraceus,0.23621,1
H,2018,Pisaster ochraceus,-0.71,1
H,2018,Pisaster ochraceus,-0.71,2
H,2018,Pisaster ochraceus,0.0111,1
H,2018,Pisaster ochraceus,0.0111,1
H,2018,Pisaster ochraceus,0.14205,1
H,2018,Pisaster ochraceus,0.14205,1
H,2018,Pisaster ochraceus,0.27192,1
H,2018,Pisaster ochraceus,0.40166,1
H,2018,Pisaster ochraceus,0.79012,1
H,2018,Pisaster ochraceus,0.12291,1
H,2018,Pisaster ochraceus,-0.76,1
H,2018,Pisaster ochraceus,-0.76,2
H,2018,Pisaster ochraceus,-0.76,1
H,2018,Pisaster ochraceus,0.40662,1
H,2018,Pisaster ochraceus,0.55258,1
H,2018,Pisaster ochraceus,0.8446,1
H,2018,Pisaster ochraceus,0.8446,1
H,2018,Pisaster ochraceus,0.8446,1
H,2018,Pisaster ochraceus,0.30368,1
H,2018,Pisaster ochraceus,-0.04,1
H,2018,Pisaster ochraceus,-0.04,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-1.1521,3
H,2018,Pisaster ochraceus,-1.1521,2
H,2018,Pisaster ochraceus,-1.1521,1
H,2018,Pisaster ochraceus,-1.1521,1
H,2018,Pisaster ochraceus,-1.1521,1
H,2018,Pisaster ochraceus,-1.1521,1
H,2018,Pisaster ochraceus,-1.1521,1
H,2018,Pisaster ochraceus,-1.4512,2
H,2018,Pisaster ochraceus,-0.0525,1
H,2018,Pisaster ochraceus,-0.0525,1
H,2018,Pisaster ochraceus,-0.0525,1
H,2018,Pisaster ochraceus,-0.2413,1
H,2018,Pisaster ochraceus,-0.92,2
H,2018,Pisaster ochraceus,-0.92,2
H,2018,Pisaster ochraceus,-0.92,3
H,2018,Pisaster ochraceus,-0.92,1
H,2018,Pisaster ochraceus,-0.6475,1
H,2018,Pisaster ochraceus,-0.1824,1
H,2018,Pisaster ochraceus,-0.1824,1
H,2018,Pisaster ochraceus,0.0522,1
H,2018,Pisaster ochraceus,0.0522,1
H,2018,Pisaster ochraceus,0.0522,1
H,2018,Pisaster ochraceus,0.0522,2
H,2018,Pisaster ochraceus,0.0522,3
H,2018,Pisaster ochraceus,0.28575,1
H,2018,Pisaster ochraceus,0.28575,2
H,2018,Pisaster ochraceus,0.51941,1
H,2018,Pisaster ochraceus,-0.5171,1
H,2018,Pisaster ochraceus,-0.5171,1
H,2018,Pisaster ochraceus,-0.42,1
H,2018,Pisaster ochraceus,-0.42,1
H,2018,Pisaster ochraceus,0.13018,2
H,2018,Pisaster ochraceus,0.0603,2
H,2018,Pisaster ochraceus,0.0603,1
H,2018,Pisaster ochraceus,0.0603,1
H,2018,Pisaster ochraceus,0.0603,1
H,2018,Pisaster ochraceus,0.0603,1
H,2018,Pisaster ochraceus,0.01,1
H,2018,Pisaster ochraceus,0.01,2
H,2018,Pisaster ochraceus,0.01,1
H,2018,Pisaster ochraceus,0.49146,1
H,2018,Pisaster ochraceus,0.17,1
H,2018,Pisaster ochraceus,-0.0859,1
H,2018,Pisaster ochraceus,-0.0859,1
H,2018,Pisaster ochraceus,0.0041,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.6349,1
H,2018,Pisaster ochraceus,-0.4733,1
H,2018,Pisaster ochraceus,-0.7447,1
H,2018,Pisaster ochraceus,-0.7447,1
H,2018,Pisaster ochraceus,-0.7447,1
H,2020,Pisaster ochraceus,0.43198,1
H,2020,Pisaster ochraceus,0.50869,1
H,2020,Pisaster ochraceus,0.53288,1
H,2020,Pisaster ochraceus,0.0643,1
H,2020,Pisaster ochraceus,0.0643,1
H,2020,Pisaster ochraceus,0.0643,1
H,2020,Pisaster ochraceus,0.0643,1
H,2020,Pisaster ochraceus,-0.1705,1
H,2020,Pisaster ochraceus,-0.1705,2
H,2020,Pisaster ochraceus,-0.4057,1
H,2020,Pisaster ochraceus,-0.4057,1
H,2020,Pisaster ochraceus,0.24055,1
H,2020,Pisaster ochraceus,0.80055,1
H,2020,Pisaster ochraceus,0.80055,1
H,2020,Pisaster ochraceus,-0.73,1
H,2020,Pisaster ochraceus,0.39318,1
H,2020,Pisaster ochraceus,0.38146,1
H,2020,Pisaster ochraceus,0.38181,1
H,2020,Pisaster ochraceus,0.3809,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.34548,1
H,2020,Pisaster ochraceus,0.25834,1
H,2020,Pisaster ochraceus,0.25834,1
H,2020,Pisaster ochraceus,0.17,1
H,2020,Pisaster ochraceus,-0.22,1
H,2020,Pisaster ochraceus,-0.22,1
H,2020,Pisaster ochraceus,-0.22,1
H,2020,Pisaster ochraceus,-0.22,1
H,2020,Pisaster ochraceus,-0.3233,1
H,2020,Pisaster ochraceus,-0.5584,1
H,2020,Pisaster ochraceus,-0.0662,1
H,2020,Pisaster ochraceus,-0.0662,2
H,2020,Pisaster ochraceus,-0.0662,3
H,2020,Pisaster ochraceus,-0.0662,1
H,2020,Pisaster ochraceus,-0.0662,1
H,2020,Pisaster ochraceus,-0.0662,1
H,2020,Pisaster ochraceus,0.15287,1
H,2020,Pisaster ochraceus,0.83,1
H,2020,Pisaster ochraceus,0.83,1
H,2020,Pisaster ochraceus,0.83,1
H,2020,Pisaster ochraceus,0.83,1
H,2020,Pisaster ochraceus,0.83,2
H,2020,Pisaster ochraceus,0.83,2
H,2020,Pisaster ochraceus,0.83,1
H,2020,Pisaster ochraceus,0.83,2
H,2020,Pisaster ochraceus,0.83,1
