group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PATMIN,NM,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISBRE,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISGIG,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,90,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,100,16,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,110,11,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,120,7,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,130,7,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,140,7,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,150,5,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,160,3,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,170,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,180,3,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,190,3,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,200,2,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,20,3,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,30,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,40,22,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,50,17,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,60,16,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,70,22,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PISOCH,80,15,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2019,Summer,SU19,154,2019-06-16,2019-06-16,sea_star,PYCHEL,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,DERIMB,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,EVATRO,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,HENSPP,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,LEPTAS,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PATMIN,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISBRE,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISGIG,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,90,26,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,100,16,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,110,18,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,120,12,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,130,12,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,140,12,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,150,4,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,160,5,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,170,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,180,4,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,190,2,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,220,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,30,2,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,40,6,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,50,21,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,60,30,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,70,33,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PISOCH,80,34,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2020,Summer,SU20,158,2020-07-06,2020-07-06,sea_star,PYCHEL,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,DERIMB,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,EVATRO,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,HENSPP,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,LEPTAS,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PATMIN,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISBRE,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISGIG,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,90,10,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,100,17,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,110,19,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,120,12,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,130,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,140,14,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,150,9,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,160,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,170,5,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,180,3,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,220,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,20,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,40,6,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,50,10,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,60,26,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,70,21,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PISOCH,80,19,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2021,Summer,SU21,162,2021-06-28,2021-06-28,sea_star,PYCHEL,NA,0,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,90,16,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,100,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,110,16,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,120,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,130,8,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,140,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,150,6,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,160,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,10,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,20,1,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,30,4,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,40,9,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,50,13,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Sea Ranch,SEA,38.73049927,-123.48864,38.73049927,-123.48864,5150,2004,Summer,SU04,94,2004-06-06,2004-06-06,sea_star,PISOCH,60,15,3,IP,California,CA North,WA Olympic Coast to San Francisco,NONE,North Central Coast,North Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
