group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,survey_date,target_assemblage,species_code,plot_code,total,plot_area_m2,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Bodega,BML,38.31819916,-123.07365,38.31819916,-123.07365,5200,2023,Summer,SU23,170,6/19/23,postelsia,POSPAL,1,246,20,IP,California,CA North,WA Olympic Coast to San Francisco,SMR,North Central Coast,North Coast,Bodega Head SMR,Mainland,11/1/24 10:44
UCSC,Bodega,BML,38.31819916,-123.07365,38.31819916,-123.07365,5200,2023,Summer,SU23,170,6/19/23,postelsia,POSPAL,2,292,18,IP,California,CA North,WA Olympic Coast to San Francisco,SMR,North Central Coast,North Coast,Bodega Head SMR,Mainland,11/1/24 10:44
UCSC,Bodega,BML,38.31819916,-123.07365,38.31819916,-123.07365,5200,2024,Summer,SU24,174,6/23/24,postelsia,POSPAL,1,61,20,IP,California,CA North,WA Olympic Coast to San Francisco,SMR,North Central Coast,North Coast,Bodega Head SMR,Mainland,11/1/24 10:44
UCSC,Bodega,BML,38.31819916,-123.07365,38.31819916,-123.07365,5200,2024,Summer,SU24,174,6/23/24,postelsia,POSPAL,2,102,18,IP,California,CA North,WA Olympic Coast to San Francisco,SMR,North Central Coast,North Coast,Bodega Head SMR,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,1999,Fall,FA99,75,12/22/99,postelsia,POSPAL,1,39,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,1999,Fall,FA99,75,12/22/99,postelsia,POSPAL,2,85,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Spring,SP00,77,3/15/00,postelsia,POSPAL,1,689,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Spring,SP00,77,3/15/00,postelsia,POSPAL,2,751,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Summer,SU00,78,7/5/00,postelsia,POSPAL,1,496,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Summer,SU00,78,7/5/00,postelsia,POSPAL,2,835,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Fall,FA00,79,11/13/00,postelsia,POSPAL,1,145,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2000,Fall,FA00,79,11/13/00,postelsia,POSPAL,2,166,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Spring,SP01,81,4/1/01,postelsia,POSPAL,1,1664,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Spring,SP01,81,4/1/01,postelsia,POSPAL,2,977,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Summer,SU01,82,7/4/01,postelsia,POSPAL,1,1060,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Summer,SU01,82,7/4/01,postelsia,POSPAL,2,793,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Fall,FA01,83,11/2/01,postelsia,POSPAL,1,222,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2001,Fall,FA01,83,11/2/01,postelsia,POSPAL,2,317,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Spring,SP02,85,3/19/02,postelsia,POSPAL,1,1950,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Spring,SP02,85,3/19/02,postelsia,POSPAL,2,931,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Summer,SU02,86,8/7/02,postelsia,POSPAL,1,1201,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Summer,SU02,86,8/7/02,postelsia,POSPAL,2,787,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Fall,FA02,87,11/2/02,postelsia,POSPAL,1,451,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2002,Fall,FA02,87,11/2/02,postelsia,POSPAL,2,304,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2003,Spring,SP03,89,5/21/03,postelsia,POSPAL,1,2117,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2003,Spring,SP03,89,5/21/03,postelsia,POSPAL,2,1092,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2003,Fall,FA03,91,10/25/03,postelsia,POSPAL,1,221,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2003,Fall,FA03,91,10/25/03,postelsia,POSPAL,2,289,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2004,Spring,SP04,93,3/17/04,postelsia,POSPAL,1,1590,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2004,Spring,SP04,93,3/17/04,postelsia,POSPAL,2,1223,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2004,Fall,FA04,95,11/10/04,postelsia,POSPAL,1,109,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2004,Fall,FA04,95,11/10/04,postelsia,POSPAL,2,118,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2005,Spring,SP05,97,3/6/05,postelsia,POSPAL,1,328,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2005,Spring,SP05,97,3/6/05,postelsia,POSPAL,2,328,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2005,Fall,FA05,99,10/17/05,postelsia,POSPAL,1,235,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2005,Fall,FA05,99,10/17/05,postelsia,POSPAL,2,266,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2006,Spring,SP06,101,3/31/06,postelsia,POSPAL,1,1793,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2006,Spring,SP06,101,3/31/06,postelsia,POSPAL,2,580,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2006,Fall,FA06,103,11/19/06,postelsia,POSPAL,1,102,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2006,Fall,FA06,103,11/19/06,postelsia,POSPAL,2,149,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2007,Spring,SP07,105,3/14/07,postelsia,POSPAL,1,2282,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2007,Spring,SP07,105,3/14/07,postelsia,POSPAL,2,888,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2007,Fall,FA07,107,10/24/07,postelsia,POSPAL,1,226,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2007,Fall,FA07,107,10/24/07,postelsia,POSPAL,2,319,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2008,Spring,SP08,109,3/17/08,postelsia,POSPAL,1,690,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2008,Spring,SP08,109,3/17/08,postelsia,POSPAL,2,1104,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2008,Fall,FA08,111,10/28/08,postelsia,POSPAL,1,219,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2008,Fall,FA08,111,10/28/08,postelsia,POSPAL,2,209,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2009,Spring,SP09,113,3/5/09,postelsia,POSPAL,1,1345,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2009,Spring,SP09,113,3/5/09,postelsia,POSPAL,2,801,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2009,Fall,FA09,115,10/18/09,postelsia,POSPAL,1,522,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2009,Fall,FA09,115,10/18/09,postelsia,POSPAL,2,308,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2010,Spring,SP10,117,3/23/10,postelsia,POSPAL,1,1677,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2010,Spring,SP10,117,3/23/10,postelsia,POSPAL,2,1001,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2010,Fall,FA10,119,10/7/10,postelsia,POSPAL,1,813,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2010,Fall,FA10,119,10/7/10,postelsia,POSPAL,2,382,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2011,Spring,SP11,121,3/22/11,postelsia,POSPAL,1,3200,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2011,Spring,SP11,121,3/22/11,postelsia,POSPAL,2,1320,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2011,Fall,FA11,123,10/25/11,postelsia,POSPAL,1,395,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2011,Fall,FA11,123,10/25/11,postelsia,POSPAL,2,208,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2012,Fall,FA12,127,10/17/12,postelsia,POSPAL,1,552,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2012,Fall,FA12,127,10/17/12,postelsia,POSPAL,2,507,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2013,Spring,SP13,129,5/25/13,postelsia,POSPAL,1,2630,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2013,Spring,SP13,129,5/25/13,postelsia,POSPAL,2,1968,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2013,Fall,FA13,131,10/19/13,postelsia,POSPAL,1,213,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2013,Fall,FA13,131,10/19/13,postelsia,POSPAL,2,496,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2014,Spring,SP14,133,3/26/14,postelsia,POSPAL,1,977,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2014,Spring,SP14,133,3/26/14,postelsia,POSPAL,2,952,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2014,Fall,FA14,135,10/8/14,postelsia,POSPAL,1,45,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2014,Fall,FA14,135,10/8/14,postelsia,POSPAL,2,74,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2015,Spring,SP15,137,4/13/15,postelsia,POSPAL,1,1,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2015,Spring,SP15,137,4/13/15,postelsia,POSPAL,2,4,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2015,Fall,FA15,139,11/24/15,postelsia,POSPAL,1,0,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2015,Fall,FA15,139,11/24/15,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2016,Spring,SP16,141,3/17/16,postelsia,POSPAL,1,0,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2016,Spring,SP16,141,3/17/16,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2016,Fall,FA16,143,10/16/16,postelsia,POSPAL,1,1,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2016,Fall,FA16,143,10/16/16,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2017,Spring,SP17,145,3/8/17,postelsia,POSPAL,1,0,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2017,Spring,SP17,145,3/8/17,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2017,Fall,FA17,147,10/21/17,postelsia,POSPAL,1,2,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2017,Fall,FA17,147,10/21/17,postelsia,POSPAL,2,1,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2018,Spring,SP18,149,4/18/18,postelsia,POSPAL,1,14,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2018,Spring,SP18,149,4/18/18,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2018,Fall,FA18,151,10/9/18,postelsia,POSPAL,1,20,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2018,Fall,FA18,151,10/9/18,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2019,Spring,SP19,153,4/14/19,postelsia,POSPAL,1,57,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2019,Spring,SP19,153,4/14/19,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2019,Fall,FA19,155,10/14/19,postelsia,POSPAL,1,62,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2019,Fall,FA19,155,10/14/19,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2020,Spring,SP20,157,3/8/20,postelsia,POSPAL,1,89,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2020,Spring,SP20,157,3/8/20,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2020,Fall,FA20,159,10/18/20,postelsia,POSPAL,1,21,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2020,Fall,FA20,159,10/18/20,postelsia,POSPAL,2,0,26,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
UCSC,Scott Creek,SCT,37.04425049,-122.23493,37.04425049,-122.23493,6030,2021,Spring,SP21,161,3/7/21,postelsia,POSPAL,1,212,30,IP,California,CA Central,San Francisco to Government Point,SMCA,Central Coast,Central Coast,Greyhound Rock SMCA,Mainland,11/1/24 10:44
